date,run,production,faulty,workstation_downtime,supplier_occupancy,bottleneck_delay
2024-10-13,13,3,0,"[3.4406619026550525, 3.1163655534567853, 5.009112919676533, 5.053989539075952, 5.206098584862519, 4.664389465389168]",4.017881022965025,0.0
2024-10-14,13,3,0,"[4.025145228163552, 2.307735382837179, 3.5908373500676287, 5.471762112391767, 6.8022005797282, 5.829752257119206]",3.4193956511054573,0.0
2024-10-15,13,3,0,"[3.9915043407154736, 2.6020534516323326, 5.308120592199055, 5.006659452098224, 5.696429751876727, 4.996743385104725]",3.050049573494201,0.0
2024-10-16,13,4,0,"[2.8703751295923405, 2.767109156036487, 5.208364984935283, 4.748019439241643, 4.811107672655061, 5.03212615418322]",2.9511424727306785,0.0
2024-10-17,13,3,0,"[4.114384899534954, 2.438220127022822, 5.251561488311719, 7.4086175555118565, 4.25160831723079, 5.984600685536525]",3.817908375002565,0.0
2024-10-18,13,3,0,"[4.007966719775149, 2.129224279677655, 3.535598978152994, 7.786622484146191, 3.8230686339407804, 5.9539251358781815]",4.0169784309577885,0.0
2024-10-19,13,3,0,"[2.630921295340965, 1.8227814053893179, 3.2309399946259894, 7.332825609424948, 6.21665730295103, 5.823940300893996]",4.04176157749809,0.0
2024-10-20,13,4,0,"[2.7813207137103735, 2.795087894452713, 5.362863590066567, 4.238873409067429, 6.927568617343411, 3.793271413190399]",3.415663377857973,0.0
2024-10-21,13,4,0,"[2.974922435531064, 3.0102509853123673, 4.677154034291595, 6.644346566271412, 4.5469953601437885, 4.477668619744325]",2.8418436025751053,0.0
2024-10-22,13,3,0,"[2.570684844537015, 2.70506820473459, 4.75866316828469, 4.613506719312629, 5.544232899467961, 5.034397074192231]",3.449313461061085,0.0
2024-10-23,13,4,0,"[4.198773736569324, 1.7693350211689227, 3.257310047441234, 5.234302285226284, 5.183467044213034, 5.397458494121359]",3.422325417703838,0.0
2024-10-24,13,4,0,"[3.2529018902772853, 2.45830402770084, 3.75026042871571, 7.115639381608027, 4.955293862327657, 3.692918621680117]",2.919845579685963,0.0
2024-10-25,13,3,0,"[2.710930077875438, 2.494423559035189, 5.011685599909183, 5.172552870245606, 4.207887611377066, 4.359046498778202]",2.896415519403395,0.0
2024-10-26,13,3,0,"[3.887120901095286, 2.4004116223549103, 4.045467745496785, 7.39626629485225, 4.417383501593667, 3.767826244531192]",3.6731864412328177,0.0
2024-10-27,13,4,0,"[3.243733364766235, 2.266250127962771, 3.892964447965169, 6.426598938918531, 3.8114025218549417, 3.3077634497135233]",3.5286830049451625,0.0
2024-10-28,13,4,0,"[4.004083635707531, 2.804263720637137, 4.031151477254292, 4.918317165675779, 4.175962231349964, 5.112916932397459]",3.723537982090267,0.0
2024-10-29,13,3,0,"[3.261694238026425, 2.47430917248536, 4.342219907754669, 4.584256796518214, 6.19201126951641, 5.1724339687752074]",2.9722288100659693,0.0
2024-10-30,13,3,0,"[4.02192407268819, 2.842964845472187, 5.2811130363838314, 6.4382687182463, 5.613442957373053, 4.344373503689028]",2.8154957576406874,0.0
2024-10-31,13,3,0,"[3.2129104590105797, 2.7326194485374082, 3.5499584645541824, 7.15789994879233, 6.2280027502940305, 3.614928185971634]",3.2570059489507477,0.0
2024-11-01,13,4,0,"[3.784102622308817, 2.5033868048824255, 4.617481551326843, 5.1383195660918215, 6.782113235115356, 4.373953102295441]",2.9356911176288816,0.0
2024-11-02,13,3,0,"[4.233705322043449, 1.930216915998384, 4.803739553900872, 6.94360098520914, 4.715722432622386, 5.244244541571156]",3.90831981346618,0.0
2024-11-03,13,3,0,"[3.1214490224452933, 2.405134064047427, 4.3347977276138945, 7.237403069532919, 6.848342051745786, 3.813889557345864]",3.905039825035028,0.0
2024-11-04,13,3,0,"[2.876905905206524, 2.096800500356565, 5.249131025166703, 7.569853436738709, 6.850745445596186, 4.11048836592004]",3.7430433209736873,0.0
2024-11-05,13,3,0,"[3.7584159529631926, 2.3362465628446785, 4.437446855662037, 5.468954362218287, 4.331029981023409, 5.385419106983149]",4.028323726731992,0.0
2024-11-06,13,3,0,"[4.2017076300469975, 2.415096774348814, 3.563879077593226, 5.694009954258194, 4.572241931562236, 6.0094899485859266]",4.115148291450603,0.0
2024-11-07,13,3,0,"[2.8337646744618477, 2.696379923554333, 4.723363833258665, 7.426501608988654, 5.836068950370715, 5.332861318212739]",2.7671464493502644,0.0
2024-11-08,13,4,0,"[4.307414973091953, 2.678746517329218, 4.20011248668828, 7.304428934954267, 5.670878739444725, 5.202229088869067]",3.5179874341409563,0.0
2024-11-09,13,4,0,"[2.703329913918352, 1.8759433577851554, 4.143853288485101, 4.263445063068691, 6.4739861929431415, 4.589023276931852]",4.0335525281787445,0.0
2024-11-10,13,3,0,"[3.4180998170589865, 2.942690919809995, 4.785743865945366, 5.601757921781396, 5.020896251167591, 4.055006991925959]",3.428519784578974,0.0
2024-11-11,13,4,0,"[3.083883613492733, 2.868055500167611, 4.977745287106266, 5.44114770062216, 5.846062228295822, 4.8527861120811275]",3.619326435616111,0.0
2024-11-12,13,4,0,"[4.313901822501092, 1.916625922914309, 4.381271639377527, 5.925007917411533, 6.345505063940444, 4.891363486669811]",3.745992178711597,0.0
2024-11-13,13,3,0,"[3.1353596400245625, 1.898451972463577, 4.098638653897698, 5.652243553855133, 4.417987796468765, 3.6695968149192235]",4.105146428280496,0.0
2024-11-14,13,3,0,"[3.199978666883148, 2.8207016664778246, 4.606594153881174, 6.868272402940334, 5.1076071162752195, 5.920396904174546]",3.3067108708699364,0.0
2024-11-15,13,3,0,"[4.354606725993603, 1.940138398684442, 5.191518376263231, 4.358696673848255, 6.249912352799135, 5.2027754297447]",2.784931351122434,0.0
2024-11-16,13,4,0,"[2.600248121464556, 3.0616233965210897, 3.5760050973309396, 5.257647250063592, 4.188595468202358, 4.432233302129973]",3.759665874216153,0.0
2024-11-17,13,4,0,"[4.134417480996605, 1.9834182843699852, 5.412242350210694, 7.366157729687729, 5.238373442582069, 3.480720422299788]",3.456170992233412,0.0
2024-11-18,13,3,0,"[3.7654044199700847, 2.111378194232563, 4.026715329438017, 5.704746642190101, 5.561014011056731, 6.043595799198395]",3.0060169131312153,0.0
2024-11-19,13,4,0,"[3.0783938448661, 3.204929404888373, 3.783095910307638, 6.012060334913753, 6.946611516162595, 4.953398630529035]",3.0979235467326336,0.0
2024-11-20,13,3,0,"[3.486727333113425, 2.115339975554674, 3.347593997561305, 7.845051196529099, 6.539797740574679, 3.6242183072726206]",3.3214535244322088,0.0
2024-11-21,13,4,0,"[2.4037410374504846, 2.443529555692187, 3.013697015454257, 6.2832741875246505, 6.570546921291511, 5.474173864054715]",3.342091994315922,0.0
2024-11-22,13,3,0,"[4.079916137003405, 2.763923612649687, 4.207746884931203, 4.543508042900619, 5.596369257711709, 3.706703644215837]",3.4407682534843076,0.0
2024-11-23,13,4,0,"[3.1699045146294975, 3.1079646632265985, 4.578473054927291, 5.951956698378507, 6.1730614178579275, 4.235650229377838]",3.1759336558487816,0.0
2024-11-24,13,4,0,"[3.8448535256509118, 2.6678500111882544, 3.8014497119426314, 5.758353144260844, 4.908696423109161, 5.6632768156963555]",3.1656070575346216,0.0
2024-11-25,13,3,0,"[3.328140640161006, 2.8271359067553243, 3.1573347156986333, 5.205188538372301, 4.173009039347512, 4.7522355756076005]",3.328937580610172,0.0
2024-11-26,13,4,0,"[4.179886133371111, 2.842521227003998, 4.312352583342904, 4.726831097387664, 5.965318842558559, 4.926683924078515]",3.451971755576282,0.0
2024-11-27,13,3,0,"[3.54418379412557, 2.8627189975741003, 4.550447610835536, 7.276166259043191, 5.138876080628087, 5.05735944681956]",3.844834897411252,0.0
2024-11-28,13,4,0,"[3.1939432045190825, 2.8823614046930754, 3.14845303622694, 5.251806554943599, 5.922985247460495, 6.089439875498033]",3.3904546298124707,0.0
2024-11-29,13,3,0,"[3.2696379747986493, 3.07400313786369, 4.977161808480836, 5.366397907366405, 6.4958075576225545, 4.398101997963639]",3.2689404903971737,0.0
2024-11-30,13,4,0,"[2.711605257322567, 1.878973258140444, 3.4900585042595753, 4.670559137429068, 4.59764816897642, 4.784255510101669]",3.303987228521454,0.0
2024-12-01,13,4,0,"[3.9005165373289548, 2.0520852238168343, 3.5642971153823324, 5.099919813910597, 5.123645642954401, 4.731734193079339]",3.3382942858516005,0.0
2024-12-02,13,4,0,"[4.407626929243303, 2.2174150297399478, 3.378662845712984, 7.402930951772569, 5.25899980909847, 3.738652028927796]",3.3863312317412015,0.0
2024-12-03,13,3,0,"[3.8647560516283366, 2.201183149271588, 3.8556225343455, 6.685479953796117, 5.921435084887376, 4.308944497252963]",3.7533933912134914,0.0
2024-12-04,13,4,0,"[3.9828646775639474, 1.9337364377696602, 3.0159181250338545, 7.064180163770395, 6.0523914151125995, 6.065292544162361]",3.248690367400264,0.0
2024-12-05,13,3,0,"[4.357327369814492, 2.2005931434364165, 3.0842509705882017, 7.631633337766573, 4.799279494254446, 5.618315088261669]",2.934602785304204,0.0
2024-12-06,13,3,0,"[3.8560440021269544, 2.4837937400524517, 4.35254215854591, 5.851340752409143, 5.865233044791646, 4.235918885410635]",3.0390656562287477,0.0
2024-12-07,13,4,0,"[3.2438546987981844, 1.8973083400686215, 3.5550567324186044, 6.731458599310804, 4.826535799182893, 4.67620019776148]",3.683504875564799,0.0
2024-12-08,13,4,0,"[3.861986054756975, 2.7907085052857807, 4.9611286096194185, 5.866396628140884, 6.6637897896172325, 3.4345631651425985]",3.5200848916547756,0.0
2024-12-09,13,4,0,"[2.8073558071505453, 3.1296192717114257, 4.18799956811615, 5.371531967810609, 6.845704268380189, 5.411082393967704]",4.131494784781973,0.0
2024-12-10,13,3,0,"[4.404837608483828, 2.8671700223914747, 4.435770743031504, 5.330898804314179, 6.331630119396869, 3.848855133280953]",3.9976420544855436,0.0
2024-12-11,13,4,0,"[3.538155240954882, 2.812123393288805, 3.433513900106858, 5.022145382745074, 4.874940485614819, 4.426893417999619]",3.3021842427586012,0.0
2024-12-12,13,4,0,"[3.003304817385279, 2.945952927614624, 4.008113807378794, 6.865092172590437, 5.736278544805693, 3.854934426458988]",3.156650547587985,0.0
2024-12-13,13,3,0,"[2.923482019439216, 2.1704053023041605, 4.49189970390409, 5.98947483198293, 4.775606637662338, 3.6758579114302345]",3.69315055369985,0.0
2024-12-14,13,3,0,"[2.7769954065397915, 2.011976871791369, 3.737202443529848, 4.839962648627514, 5.72484917955876, 5.218292598883777]",3.687242116980492,0.0
2024-12-15,13,4,0,"[3.8169748611300554, 2.833206441753436, 4.156721301115759, 4.305420385076908, 6.120279782750445, 5.264254152662599]",3.2571183404217443,0.0
2024-12-16,13,4,0,"[2.9116319253092424, 2.94580001491654, 3.1202232858989247, 7.610291983892694, 3.927419521531313, 3.922565539984976]",3.465518570804636,0.0
2024-12-17,13,4,0,"[3.167129986108616, 1.960894542312493, 4.0561035999426975, 5.703796358809108, 4.973083126311325, 5.268430394029703]",3.6542106901772757,0.0
2024-12-18,13,4,0,"[4.300081879098177, 2.9545190580343506, 3.6752611863058453, 7.203188760472866, 4.6956029390851315, 4.607799751786842]",3.3334297566538535,0.0
2024-12-19,13,3,0,"[2.6496380575590894, 3.115521475854441, 4.50569827507538, 7.095411524460919, 6.749854651427235, 5.411053296134123]",3.0606588886330344,0.0
2024-12-20,13,3,0,"[3.909261720188203, 2.5991851722083843, 3.4027213809752164, 5.348260147490711, 5.0017393358726565, 5.474944037763819]",3.761099539667919,0.0
2024-12-21,13,4,0,"[3.072352692285029, 1.9076078135116332, 3.239279717759715, 4.910526356975177, 5.039546760785247, 5.91389420374819]",4.128612551533552,0.0
2024-12-22,13,4,0,"[2.8828949014755207, 1.90851863223703, 2.980445399814509, 6.638206115120914, 5.394133478432738, 4.126823220020596]",3.963187024627701,0.0
2024-12-23,13,3,0,"[2.844266056786436, 3.044110550299495, 3.0264027692276323, 7.817093532449718, 5.319809935232665, 4.819914889801656]",3.256052263547641,0.0
2024-12-24,13,4,0,"[3.4196602571466888, 2.4752892896845307, 3.952020847605028, 7.065762435076707, 6.035667423882098, 4.343650315531952]",3.8898972907312084,0.0
2024-12-25,13,3,0,"[3.0569705101696085, 3.099405608096341, 3.2326450445246633, 6.2270447071827535, 5.0073951235497365, 3.334884280021465]",3.5497140351905347,0.0
2024-12-26,13,3,0,"[3.1296730911545403, 1.8554283657136332, 5.148930432608952, 7.429544792725339, 5.337722215105919, 4.620254741594092]",3.1109925032234833,0.0
2024-12-27,13,4,0,"[2.3950574439179135, 3.1329746422558995, 3.045487193794642, 6.386143881991579, 3.820229440838137, 3.6138538816749604]",3.923669186524118,0.0
2024-12-28,13,3,0,"[2.872516750874578, 2.2503916243087616, 4.640695444614462, 7.672112030912404, 5.9071312175694235, 5.5371407819445935]",3.0502616771470907,0.0
2024-12-29,13,4,0,"[4.297364371170854, 2.550430866879568, 4.057184941273544, 4.731024395966634, 5.751853570975479, 5.869163914449814]",3.212615379660031,0.0
2024-12-30,13,4,0,"[2.9848435105295246, 2.2131044898590213, 4.932040618422414, 6.187590802252923, 6.5514954919097015, 5.870951247158446]",2.9079955039715015,0.0
2024-12-31,13,3,0,"[3.97552983908894, 3.0076559739743223, 4.199597317561244, 7.270328155672014, 6.304796097173244, 4.293933500867874]",3.61681824556188,0.0
2025-01-01,13,4,0,"[2.6750436506937367, 3.1687699658460278, 4.79166318283057, 5.720855871957254, 4.041400666849607, 4.190861367477013]",2.8396871877486753,0.0
2025-01-02,13,4,0,"[2.711490215461398, 2.2117765639594897, 3.8420567667139665, 5.2142603760860515, 6.2348503708890455, 4.987830246950283]",3.263055149777286,0.0
2025-01-03,13,3,0,"[3.3533674018026134, 2.377084753411517, 5.413624608469731, 4.4431209227849555, 5.176347636764595, 3.93539646805772]",2.844017964971872,0.0
2025-01-04,13,4,0,"[2.6945606956132337, 1.8502062370802281, 4.863873504430186, 6.442731183146099, 4.834478190484385, 5.682603258854453]",2.781136086027238,0.0
2025-01-05,13,3,0,"[3.1260483333357865, 2.873166267601231, 3.7132277366052087, 6.980333760179262, 4.193440538959184, 4.489157921883033]",3.135255090278337,0.0
2025-01-06,13,3,0,"[2.8884368681917176, 2.506591844050927, 3.611985655660606, 4.897452663910593, 6.736679598786013, 4.340186431422558]",4.1219321022593585,0.0
2025-01-07,13,3,0,"[4.186316466031685, 2.989777932365935, 5.170636900570272, 5.056228412054556, 5.2409046410727935, 3.702051747189077]",4.06142262860063,0.0
2025-01-08,13,3,0,"[3.1440107351974538, 2.201544565482095, 3.970920895730321, 7.491095336097011, 6.2101953247625765, 5.710951267007775]",2.8785202591366392,0.0
2025-01-09,13,4,0,"[3.7442188092630313, 1.8849166108185142, 4.654178724477879, 5.4616260652441495, 5.93852963336272, 5.775765240133332]",3.8448355292916725,0.0
2025-01-10,13,3,0,"[3.1449227922110055, 2.3975567950197627, 4.141165957453808, 5.814698121013124, 6.761344636290903, 4.35781954413093]",3.5227721822050158,0.0
2025-01-11,13,3,0,"[3.5184788275472543, 1.8004966695058884, 4.212992548827115, 4.660635057391482, 6.950454742837314, 3.5536426069899676]",2.8023675274321738,0.0
2025-01-12,13,4,0,"[2.401891134058472, 2.6347633498950014, 3.7587985181384704, 6.471300961177922, 5.8836313040703105, 5.779178509187886]",3.293391565982555,0.0
2025-01-13,13,3,0,"[3.4436286846582935, 3.036195806264567, 4.919448835039244, 6.477189854859664, 6.86678598213635, 5.266580048994297]",4.0147574502336285,0.0
2025-01-14,13,3,0,"[2.426964059369367, 2.9987977208782497, 5.398492136189073, 6.649520101902653, 4.4722013197041655, 3.7196943160099694]",3.1239330751001444,0.0
2025-01-15,13,3,0,"[2.884642500479777, 1.8243518012642608, 3.325556336823925, 7.253816142588689, 5.161384128269112, 5.614560559609676]",3.7068516381086356,0.0
2025-01-16,13,3,0,"[3.2924268957315492, 2.3159475100935376, 3.8047721668683883, 5.55337048508497, 5.527527803689313, 4.52908743911859]",3.985483453574498,0.0
2025-01-17,13,3,0,"[3.1232830013151918, 2.647130673664436, 5.274062177628045, 6.578750921031965, 5.407793744451746, 5.34880396293969]",3.7360836203611867,0.0
2025-01-18,13,4,0,"[3.966188225723594, 2.669141929687789, 4.569458990292512, 6.942540823174992, 4.785352730184844, 3.7143819885212386]",2.927080799025972,0.0
2025-01-19,13,4,0,"[4.302428047489728, 1.7633169371865118, 4.217695581558701, 4.74948573015439, 6.503905804935605, 5.404526409636643]",3.790922779508882,0.0
2025-01-20,13,4,0,"[2.782996803516915, 2.709557560005, 3.291959404435274, 7.650564014574762, 4.676440928766968, 5.7625893252477205]",3.3314140753168897,0.0
2025-01-21,13,3,0,"[2.5127674202734904, 3.107945852670075, 4.997002597788932, 6.051123035898708, 6.149223341128105, 5.398171438078971]",2.830243500404265,0.0
2025-01-22,13,3,0,"[3.4623476454335638, 1.8559012380143642, 4.634557988912839, 7.175402030893949, 5.37910394855305, 4.440901602152457]",3.6293124093409315,0.0
2025-01-23,13,3,0,"[3.8366938086485596, 2.414662267348803, 3.4138788003638836, 7.182877836480092, 4.540105417394657, 5.681985980965424]",3.9115541049733182,0.0
2025-01-24,13,4,0,"[3.821833662773178, 1.7701068452633435, 5.329600721616512, 7.608571764336465, 6.288324719126084, 3.8797320363371903]",3.5446248270200846,0.0
2025-01-25,13,4,0,"[2.6353037417597682, 1.7887725731598711, 3.9131038708224173, 6.627609976371463, 4.52163260893893, 5.172182952579722]",3.3828984428643225,0.0
2025-01-26,13,3,0,"[2.7706767509052357, 2.967193285275604, 3.3919453953230416, 4.87339121736864, 4.71813493941649, 4.742086909402248]",3.082348573337459,0.0
2025-01-27,13,3,0,"[3.9002824524084625, 2.1334246305495306, 3.938962098223823, 5.016765991624377, 4.100200398001027, 4.577560697278912]",3.8769863710934347,0.0
2025-01-28,13,3,0,"[4.171761155316617, 2.957595721695965, 5.304349707789834, 6.643246928381665, 4.811095382210755, 4.4313842871143]",3.10166364679406,0.0
2025-01-29,13,4,0,"[3.7942905309436963, 2.4685613963419506, 3.643546286256639, 4.795497911629411, 4.570785443490331, 5.720811776825674]",3.094250947846949,0.0
2025-01-30,13,3,0,"[3.02460498134269, 2.1023496287192778, 4.61149526379214, 5.765432605845706, 5.897126239014102, 3.3803097579224293]",2.875478320446194,0.0
2025-01-31,13,4,0,"[3.419713813261166, 2.588847531005709, 4.691109749937532, 4.2512931296227405, 5.365468880166022, 3.407562297049065]",3.453988855535583,0.0
2025-02-01,13,3,0,"[2.975103653171474, 2.935185228077422, 4.6011974976516425, 7.210067788611352, 4.824482633061896, 4.5111539226435955]",3.382310792051982,0.0
2025-02-02,13,3,0,"[4.388862002145357, 3.1326019303002997, 3.0974239956774214, 6.9286848163170305, 4.933302096275109, 4.01431283327652]",3.530490532520102,0.0
2025-02-03,13,4,0,"[4.227389974844625, 1.9862752530254317, 4.68232081430337, 6.160940169078662, 5.176273215692031, 5.6069648180624405]",3.0597675780553333,0.0
2025-02-04,13,4,0,"[4.202905704318372, 2.0942603131196593, 4.204105956571776, 5.440606050971741, 5.809006662476884, 4.3427990319169885]",2.8686610973977396,0.0
2025-02-05,13,4,0,"[3.4602750188798153, 2.508817052867913, 3.7052117432977614, 5.216229588412697, 6.462100668895965, 4.902662931889221]",2.962650553597857,0.0
2025-02-06,13,4,0,"[4.367431714882533, 2.0344317743015448, 3.560770913127248, 7.638549913852447, 4.480803962091051, 4.214402677414957]",3.0094848623032133,0.0
2025-02-07,13,3,0,"[4.2158482866676295, 3.029600189227759, 4.55637433944527, 6.495924212363757, 4.886360220141355, 3.8914155821711542]",3.7947659087851866,0.0
2025-02-08,13,4,0,"[3.4466272783041383, 3.210493771785059, 3.532737117308991, 7.746695620676187, 5.920062071638016, 3.36849455507773]",3.0195509941195042,0.0
2025-02-09,13,3,0,"[3.9125753557292917, 1.9148731002482455, 3.785889693222543, 6.562577773525881, 5.731975138210153, 4.64324187041396]",3.89740779684108,0.0
2025-02-10,13,4,0,"[3.038830190652685, 2.355051433759795, 4.708273816020479, 6.783628220516808, 3.8133228252566536, 4.1064843205407735]",3.4242925242417024,0.0
2025-02-11,13,4,0,"[3.127826476577408, 1.9662137986041048, 5.430102819489509, 6.696177072407025, 5.509465937510649, 3.9501477133714187]",3.044525879353128,0.0
2025-02-12,13,3,0,"[3.0749259658052024, 2.374878361264154, 5.010595149018238, 7.120108181806608, 6.440712113479916, 4.809214014796085]",2.88130463094187,0.0
2025-02-13,13,3,0,"[3.5416213727570973, 2.4655546904321293, 3.8135173690893254, 7.176020282063027, 4.630288916814394, 4.3537705003397855]",3.1177659990600013,0.0
2025-02-14,13,3,0,"[3.9905525697807325, 2.174407036374764, 4.304991533242889, 5.481946416212852, 5.831461058118061, 4.320183872615819]",3.638297945963867,0.0
2025-02-15,13,4,0,"[3.236956362812891, 3.15510588098563, 3.2466603593964427, 7.1160135951501555, 6.82974006986172, 3.962406007550997]",3.992691119606251,0.0
2025-02-16,13,3,0,"[2.6412606557986655, 2.7179330310072083, 3.152009477487949, 4.926495702511999, 5.049139995494394, 5.905331092793788]",3.812656189335572,0.0
2025-02-17,13,3,0,"[2.426799022167283, 2.8035802456245302, 3.7093852937915885, 6.248438278425555, 5.542224285340525, 4.414570080275558]",3.0676867265372967,0.0
2025-02-18,13,4,0,"[4.031047078141252, 2.5022372724534887, 4.076384244751164, 4.862364442130779, 5.806836501444208, 3.8652030220933256]",4.014038257554358,0.0
2025-02-19,13,4,0,"[3.39853312681467, 3.2340843997626023, 5.356025149386578, 6.310806414969965, 3.8034059623982754, 5.668761825612893]",3.641124154920448,0.0
2025-02-20,13,4,0,"[3.986442124734287, 2.406194286623492, 3.061129082253322, 5.929792055519612, 6.47968575670306, 5.100175958253525]",4.115882067256308,0.0
2025-02-21,13,4,0,"[3.693028734578995, 1.773778474174936, 5.369275793743362, 6.858409094881571, 5.960454333212496, 5.740409017920409]",4.005190583098547,0.0
2025-02-22,13,3,0,"[4.341466429717333, 2.257593174346104, 4.95891426993538, 5.009987131285352, 6.758729878407603, 3.863219323054379]",2.8703319563357126,0.0
2025-02-23,13,4,0,"[3.7349318764309096, 3.2391638931877647, 3.6929811262271555, 7.286763159801308, 4.420197039627333, 3.8742996411492037]",3.6099365515285866,0.0
2025-02-24,13,3,0,"[3.140652012029227, 2.594149927794554, 5.3976230804798755, 7.2529681321416195, 6.551745203926145, 3.7071782838032266]",3.9593214515077535,0.0
2025-02-25,13,4,0,"[2.880687534777059, 2.5253376283706865, 5.40787612605241, 7.822452096158018, 5.52049985058251, 3.777820495363021]",3.2729244830489916,0.0
2025-02-26,13,4,0,"[2.4243281567119053, 2.7975662585603795, 3.649690345052875, 6.740499164335508, 6.307331814225835, 4.039703337182097]",2.9135279709297026,0.0
2025-02-27,13,4,0,"[3.9131371917847018, 3.0263846022877314, 3.1475173639496297, 7.788697488102166, 5.9540968867070685, 4.970263330294873]",3.2000412497270956,0.0
2025-02-28,13,3,0,"[4.156044368476508, 2.279082168186429, 4.658086853277483, 6.984626809073828, 4.333124981244624, 4.7945459238768455]",3.5914372393849687,0.0
2025-03-01,13,3,0,"[2.9977310292315154, 3.2079019718137016, 5.0349968846277235, 6.925302295914696, 4.739222437800573, 3.6201846680442484]",3.212452586670475,0.0
2025-03-02,13,4,0,"[2.5069651955859573, 2.563010997186479, 4.01988623336947, 4.577666020714067, 3.9274910910212824, 4.111764450973739]",2.780574369881991,0.0
2025-03-03,13,3,0,"[4.220191437555082, 1.928060281834831, 3.650673685620787, 5.916612416730635, 4.832622913070243, 5.849329069289831]",3.5037306589716546,0.0
2025-03-04,13,4,0,"[3.9449440852744617, 2.417549033889788, 3.7964766059312334, 6.014902758362517, 6.491278905852425, 4.6731522314887775]",3.9936202034587613,0.0
2025-03-05,13,4,0,"[3.2294576076848607, 2.297518763662449, 5.221324152129319, 4.301739854931986, 5.635143652279034, 4.044969866969109]",4.102888881118516,0.0
2025-03-06,13,3,0,"[2.5263131503814487, 2.0134734914004007, 5.064487151448208, 7.0333919706172665, 5.884708913439123, 5.174649593612328]",4.058731208924647,0.0
2025-03-07,13,4,0,"[2.533792437613749, 1.758743754005017, 5.137403089926265, 4.351448656349404, 5.243313210518794, 5.26761667981211]",3.595345720573658,0.0
2025-03-08,13,3,0,"[4.061100452526115, 2.243510853915744, 4.153564726284059, 7.0483979619338095, 4.546717431739335, 5.299206728130028]",3.269684049988833,0.0
2025-03-09,13,3,0,"[3.316767423991503, 2.7962209974073344, 3.097679033608862, 4.5815093602776775, 6.376138642976364, 5.837853180901954]",3.1462817953635906,0.0
2025-03-10,13,4,0,"[3.0081134434961294, 2.7417354092487143, 4.465565998607756, 6.825677649817646, 4.982039054440767, 3.943615965088253]",3.899737079523109,0.0
2025-03-11,13,4,0,"[3.9606494375310324, 2.78920680521098, 4.030967064808527, 7.684685012249371, 5.339427275997253, 4.329139682711225]",4.118197811886167,0.0
2025-03-12,13,3,0,"[3.973558925970444, 1.8090095707980796, 4.46080206127497, 4.367984648626616, 5.43413258543629, 4.432246244053035]",3.59148301771806,0.0
2025-03-13,13,4,0,"[3.1180875167866673, 2.217063336370477, 4.149160023417668, 5.698448955442681, 6.55856581148477, 5.122103854294526]",3.135565565174864,0.0
2025-03-14,13,3,0,"[2.615319230887334, 3.063244346756134, 3.0828671571385735, 4.90934616810172, 4.73372546416014, 5.425377988805672]",2.8385504190393624,0.0
2025-03-15,13,3,0,"[4.361715940783098, 2.733859501650637, 4.335531887266875, 7.380589234051466, 6.612904407658294, 4.358499615448401]",3.531595907053407,0.0
2025-03-16,13,3,0,"[2.4250562671827214, 2.4598904716521983, 3.348376116632885, 6.980250455269361, 6.661936382327977, 4.063071833649146]",3.918916975514966,0.0
2025-03-17,13,4,0,"[3.6841307993457417, 3.136251309158913, 3.5347808530589853, 5.137443647809276, 4.293750753355447, 5.554817653287521]",3.5053690281603096,0.0
2025-03-18,13,3,0,"[3.3671694979514384, 2.1399093196991585, 3.9609041809699668, 7.705122746430964, 5.669818724175207, 3.9408507049414117]",3.7163452816969125,0.0
2025-03-19,13,3,0,"[3.4918865375702257, 2.6770499486924173, 4.763487372366456, 7.311357882669925, 4.920445971289929, 4.494038735914941]",3.9195078061557123,0.0
2025-03-20,13,3,0,"[3.8348252211126237, 3.197346145378282, 4.596702037437529, 4.388768811034912, 4.0932631745565695, 4.222333197577853]",3.374416968215714,0.0
2025-03-21,13,4,0,"[4.113187372573126, 3.2422768103013233, 3.949786642580598, 4.925842787177823, 3.926405498551102, 6.092517526019893]",3.6397100347702582,0.0
2025-03-22,13,3,0,"[3.641111284712222, 1.770169772139638, 3.7464475310046828, 7.193279751552777, 5.3421223841918115, 4.746610354791506]",3.483025730057056,0.0
2025-03-23,13,3,0,"[4.2098696055923845, 3.1841154443742576, 4.049580907316649, 5.90640435555495, 6.231550143234968, 4.306359402003906]",3.447453723796423,0.0
2025-03-24,13,3,0,"[2.573503631191269, 3.163211672599853, 4.42776552200317, 7.045264787717027, 5.603578100388031, 4.225659076576499]",3.5401221008908736,0.0
2025-03-25,13,4,0,"[3.774377098756171, 2.8896050667065625, 5.417886795808101, 7.74790541236781, 3.876963230763947, 5.860131757950273]",3.1715536634875248,0.0
2025-03-26,13,4,0,"[2.969930437858373, 3.0343442692398983, 5.271725162238003, 4.646172786064796, 5.495293167940721, 4.523767019292188]",3.5178597052039704,0.0
2025-03-27,13,3,0,"[4.332550102959568, 3.116592871623566, 5.4523100864857525, 5.592788505102652, 4.78636807109395, 5.619388007884447]",3.1591726985737614,0.0
2025-03-28,13,3,0,"[2.8478325285366584, 2.3100228640018767, 3.340097831508563, 7.3350883466012435, 4.863051207253806, 3.4279669149250966]",2.7748094269926784,0.0
